,Company,Year,ret,Sentiment_Score,Mkt-RF,RF
2348,XRX,2021,-0.02387811506714932,0.073966767,5.50%,1.45%
2349,XYL,2021,0.09143643658197664,0.34518359,5.50%,1.45%
2350,YUM,2021,0.23489383663143104,0.137118914,5.50%,1.45%
2351,ZBH,2021,-0.19546414861970807,-0.09439201400000001,5.50%,1.45%
2352,ZION,2021,0.5559434992195387,0.139936442,5.50%,1.45%
2353,ZTS,2021,0.29131094010788283,-0.020892485,5.50%,1.45%
2354,AAL,2015,-0.19074146108897283,-0.086365891,5.50%,2.14%
2355,ABBV,2015,-0.06638542019988636,0.151706081,5.50%,2.14%
2356,ABT,2015,-0.1218639712813061,0.21779692899999997,5.50%,2.14%
2357,ADBE,2015,0.2957359133770894,0.051739405,5.50%,2.14%
2358,ADM,2015,-0.22055777489054817,0.088026354,5.50%,2.14%
2359,AEE,2015,0.05096321787629088,0.05751341099999999,5.50%,2.14%
2360,AEP,2015,0.021262153378095228,0.0,5.50%,2.14%
2361,AES,2015,-0.19706886117838263,-0.14241553,5.50%,2.14%
2362,AFL,2015,0.01509514781310628,0.042739233,5.50%,2.14%
2363,AIG,2015,0.1675361233435435,0.06347802400000001,5.50%,2.14%
2364,AIV,2015,0.025081126183839286,0.133587647,5.50%,2.14%
2365,AIZ,2015,0.2993905881537531,-0.028767085,5.50%,2.14%
2366,AJG,2015,-0.12012529965849639,0.076629315,5.50%,2.14%
2367,AKAM,2015,-0.22111417888739526,0.16131969300000001,5.50%,2.14%
2368,ALB,2015,0.11995343133307412,0.029848173999999998,5.50%,2.14%
2369,ALK,2015,0.04740852771084003,0.214069576,5.50%,2.14%
2370,ALL,2015,-0.1163056118623722,0.072177659,5.50%,2.14%
2371,ALLE,2015,0.12657813309334953,0.22990378,5.50%,2.14%
2372,AMG,2015,-0.35675362490312157,0.057024087,5.50%,2.14%
2373,AMGN,2015,0.02336968612322332,-0.032423406,5.50%,2.14%
2374,AMP,2015,-0.28259498907602354,0.041668925,5.50%,2.14%
2375,AMT,2015,-0.02088193784909098,0.105369617,5.50%,2.14%
2376,AMZN,2015,0.621329659769625,0.095741437,5.50%,2.14%
2377,AN,2015,-0.2428715162974019,0.296459215,5.50%,2.14%
2378,AON,2015,-0.015017826055315542,0.030190459,5.50%,2.14%
2379,APA,2015,-0.3335556630439198,-0.04379627,5.50%,2.14%
2380,APH,2015,-0.0624723010324556,0.170939692,5.50%,2.14%
2381,ATVI,2015,0.6758312071005665,-0.031528917999999996,5.50%,2.14%
2382,AVB,2015,0.02342836979186158,0.033128831,5.50%,2.14%
2383,AWK,2015,0.18709375400805262,0.095445923,5.50%,2.14%
2384,AXP,2015,-0.3117027930864005,-0.018268331999999998,5.50%,2.14%
2385,BA,2015,-0.14255337533753365,-0.082372135,5.50%,2.14%
2386,BAC,2015,-0.06729079952016326,0.077618075,5.50%,2.14%
2387,BIIB,2015,-0.2973326918650768,-0.017645663,5.50%,2.14%
2388,BLK,2015,-0.05977646468985698,0.09096221300000001,5.50%,2.14%
2389,BMY,2015,0.032696124156917694,0.035330602,5.50%,2.14%
2390,BSX,2015,0.20729227914696824,0.141148049,5.50%,2.14%
2391,BWA,2015,-0.4431438334599961,-0.013068393999999999,5.50%,2.14%
2392,BXP,2015,-0.13626116043895853,0.004808047,5.50%,2.14%
2393,C,2015,-0.09163225747197556,-0.073665095,5.50%,2.14%
2394,CB,2015,0.07539091158589994,0.02551286,5.50%,2.14%
2395,CCI,2015,0.045019396778012144,0.138332666,5.50%,2.14%
2396,CCL,2015,0.24203874426012884,0.0,5.50%,2.14%
2397,CF,2015,-0.4940865724438712,-0.04909478,5.50%,2.14%
2398,CFG,2015,-0.11654432692079897,0.053262924,5.50%,2.14%
2399,CHD,2015,0.06812063538143653,0.108637791,5.50%,2.14%
2400,CHRW,2015,-0.061970329913532685,0.23607830300000002,5.50%,2.14%
2401,CHTR,2015,0.16298309739695882,0.027249617,5.50%,2.14%
2402,CINF,2015,0.19309113768377895,0.379664791,5.50%,2.14%
2403,CMA,2015,-0.17513901171439794,0.0,5.50%,2.14%
2404,CMCSA,2015,0.06834365569747303,0.07961401,5.50%,2.14%
2405,CME,2015,0.10446509897881406,0.06107130000000001,5.50%,2.14%
2406,CMG,2015,-0.33415981521612304,0.009107293,5.50%,2.14%
2407,CMI,2015,-0.3271364775739237,0.031767161,5.50%,2.14%
2408,CMS,2015,0.07352352621840397,0.0,5.50%,2.14%
2409,CNC,2015,0.16507874714666526,0.122250464,5.50%,2.14%
2410,CNP,2015,-0.151758483468312,-0.082994104,5.50%,2.14%
2411,COF,2015,-0.09522639697961266,0.054001195999999994,5.50%,2.14%
2412,COP,2015,-0.35641622690682206,-0.080564446,5.50%,2.14%
2413,CSX,2015,-0.3570961543649378,0.344167681,5.50%,2.14%
2414,CTSH,2015,0.15148732539313836,0.16927393100000002,5.50%,2.14%
2415,CTXS,2015,0.19642256651719237,0.058196565,5.50%,2.14%
2416,CVS,2015,0.005906965388915664,0.0,5.50%,2.14%
2417,CVX,2015,-0.13042059810055295,0.0,5.50%,2.14%
2418,D,2015,-0.053245741994601636,-0.06573464400000001,5.50%,2.14%
2419,DAL,2015,-0.035138934064714245,0.250013025,5.50%,2.14%
2420,DD,2015,-0.022816510717586502,-0.026987795,5.50%,2.14%
2421,DFS,2015,-0.13680212675084547,-0.014375631000000002,5.50%,2.14%
2422,DGX,2015,-0.05258947839426542,0.0,5.50%,2.14%
2423,DHR,2015,0.04995450041211069,0.22039181,5.50%,2.14%
2424,DLR,2015,0.15032897649336485,-0.074128629,5.50%,2.14%
2425,DOV,2015,-0.15421452264958957,-0.047432946,5.50%,2.14%
2426,DVA,2015,-0.10191838722766522,0.10705521300000001,5.50%,2.14%
2427,DVN,2015,-0.5585294688768803,-0.024924876000000002,5.50%,2.14%
2428,EBAY,2015,0.07323462634541977,0.06996221400000001,5.50%,2.14%
2429,ECL,2015,0.047357990530029426,0.09566558,5.50%,2.14%
2430,ED,2015,0.05883086144778127,0.0,5.50%,2.14%
2431,EFX,2015,0.28043247324882703,0.12190762699999999,5.50%,2.14%
2432,EIX,2015,-0.06007451912333073,-0.122805532,5.50%,2.14%
2433,EMN,2015,-0.12727723649624245,-0.092110877,5.50%,2.14%
2434,ENDP,2015,-0.2894108873117065,0.001716346,5.50%,2.14%
2435,EOG,2015,-0.21742787323713042,0.05262026,5.50%,2.14%
2436,EQIX,2015,0.5322706051741881,0.148834393,5.50%,2.14%
2437,EQR,2015,0.017980986883852745,0.12020600199999999,5.50%,2.14%
2438,EQT,2015,-0.1943564310656739,0.07929124900000001,5.50%,2.14%
2439,ES,2015,0.01573774774173997,0.13543714699999998,5.50%,2.14%
2440,ESS,2015,-0.027821994194842103,0.01127121,5.50%,2.14%
2441,ETN,2015,-0.17601266589690323,0.0,5.50%,2.14%
2442,EW,2015,0.2579178782553122,0.176963095,5.50%,2.14%
2443,EXC,2015,-0.1347653418123077,0.045184308,5.50%,2.14%
2444,EXPD,2015,0.049550827942950404,0.19198374399999998,5.50%,2.14%
2445,EXPE,2015,0.1980000031767637,0.07191499400000001,5.50%,2.14%
2446,EXR,2015,0.3992711606381316,0.042750424,5.50%,2.14%
2447,F,2015,-0.1262486305226429,0.175396062,5.50%,2.14%
2448,FAST,2015,-0.06252985125860655,0.26716163800000003,5.50%,2.14%
2449,FBHS,2015,0.08700642927864188,0.20287089100000003,5.50%,2.14%
2450,FE,2015,-0.14603893754487496,0.029190721,5.50%,2.14%
2451,FIS,2015,-0.012525721325212014,0.159951751,5.50%,2.14%
2452,FISV,2015,0.3011168390301866,0.29071690699999997,5.50%,2.14%
2453,FITB,2015,-0.06554589137201605,-0.100862878,5.50%,2.14%
2454,FLR,2015,-0.15387837320821685,0.034125291,5.50%,2.14%
2455,FLS,2015,-0.28499999919038754,-0.121070669,5.50%,2.14%
2456,FMC,2015,-0.3703479455720696,0.143630671,5.50%,2.14%
2457,FRT,2015,0.08481933091759619,0.045086382,5.50%,2.14%
2458,FSLR,2015,0.6335065631362149,0.07695918,5.50%,2.14%
2459,GD,2015,0.02348404424363504,0.124955388,5.50%,2.14%
2460,GILD,2015,-0.18866529725534442,0.155426982,5.50%,2.14%
2461,GLW,2015,-0.19960095848303505,0.115640638,5.50%,2.14%
2462,GM,2015,-0.038135969645373136,0.083938945,5.50%,2.14%
2463,GPC,2015,-0.07179752167014453,0.41882295399999997,5.50%,2.14%
2464,GRMN,2015,-0.35797769813922187,0.228582603,5.50%,2.14%
2465,GS,2015,-0.06179171897047053,0.066556251,5.50%,2.14%
2466,GT,2015,0.20526818404401204,-0.06104613,5.50%,2.14%
2467,GWW,2015,-0.14476149932408255,-0.017982427,5.50%,2.14%
2468,HAL,2015,-0.19544325203834612,0.0,5.50%,2.14%
2469,HAS,2015,0.35816257058380097,0.08444123,5.50%,2.14%
2470,HBAN,2015,-0.11821839450013016,0.189489448,5.50%,2.14%
2471,HCA,2015,0.0031068657579360615,0.074295846,5.50%,2.14%
2472,HES,2015,-0.37073777952653486,-0.073564373,5.50%,2.14%
2473,HIG,2015,0.04395203362832256,0.077780346,5.50%,2.14%
2474,HOG,2015,-0.3346949991860545,0.057086671,5.50%,2.14%
2475,HON,2015,0.07419079607174406,0.275052245,5.50%,2.14%
2476,HSIC,2015,0.007730360997900032,0.139065794,5.50%,2.14%
2477,HST,2015,-0.37351051870884855,0.022841971000000003,5.50%,2.14%
2478,HSY,2015,-0.10453368340632807,0.101344664,5.50%,2.14%
2479,HUM,2015,0.15158630958254649,0.064950301,5.50%,2.14%
2480,IBM,2015,-0.15917843491757167,0.0,5.50%,2.14%
2481,ICE,2015,0.31343121509477867,-0.0448999,5.50%,2.14%
2482,IDXX,2015,-0.09859863210280895,0.200084393,5.50%,2.14%
2483,IFF,2015,0.13682675342855366,0.120918833,5.50%,2.14%
2484,INTC,2015,-0.14854473509906652,0.059723483,5.50%,2.14%
2485,IP,2015,-0.330439893541315,0.022815897,5.50%,2.14%
2486,IPG,2015,0.15267480388476273,0.106555993,5.50%,2.14%
2487,IRM,2015,-0.27693940120485594,0.026597187,5.50%,2.14%
2488,ISRG,2015,0.09844686863794427,0.088679558,5.50%,2.14%
2489,ITW,2015,-0.011726489974056564,0.36193643799999997,5.50%,2.14%
2490,IVZ,2015,-0.1842468718702993,0.040357187,5.50%,2.14%
2491,JBHT,2015,-0.06972228677283732,0.294865809,5.50%,2.14%
2492,JNPR,2015,0.08648897206547712,0.162268631,5.50%,2.14%
2493,JPM,2015,0.11202239052116658,0.0,5.50%,2.14%
2494,KEY,2015,-0.12909603736927833,0.14820328300000002,5.50%,2.14%
2495,KIM,2015,0.02629062417932193,0.053948693,5.50%,2.14%
2496,KMB,2015,0.23377932516696132,0.154825205,5.50%,2.14%
2497,KMI,2015,-0.6101352434254246,-0.205393689,5.50%,2.14%
2498,KO,2015,0.07921718163803892,0.17723160100000002,5.50%,2.14%
2499,L,2015,-0.027147797952316366,-0.125811377,5.50%,2.14%
2500,LEG,2015,0.0030039273482849183,0.40645366299999997,5.50%,2.14%
2501,LEN,2015,0.10516949231988981,0.114787876,5.50%,2.14%
2502,LH,2015,-0.021867905212672123,0.008738684,5.50%,2.14%
2503,LKQ,2015,0.0592794012758775,0.18844652399999998,5.50%,2.14%
2504,LLY,2015,0.11794312945951946,-0.045851959000000005,5.50%,2.14%
2505,LMT,2015,0.1475487110629008,-0.102740126,5.50%,2.14%
2506,LNC,2015,-0.20208847388034634,-0.045905909,5.50%,2.14%
2507,LNT,2015,-0.002850446276678187,0.003160358,5.50%,2.14%
2508,LUV,2015,-0.14631209553672697,0.148776001,5.50%,2.14%
2509,LYB,2015,0.0018837328369933903,0.301971554,5.50%,2.14%
2510,MA,2015,0.08830393573277018,-0.011579236000000001,5.50%,2.14%
2511,MAA,2015,0.22978035562175125,0.15885065,5.50%,2.14%
2512,MAC,2015,-0.009445634035568085,0.034357157,5.50%,2.14%
2513,MAR,2015,-0.16531727370211835,0.42306686200000004,5.50%,2.14%
2514,MAS,2015,0.22093101844190333,0.371141634,5.50%,2.14%
2515,MAT,2015,0.05752525957191912,-0.007536151,5.50%,2.14%
2516,MCD,2015,0.3944721901854513,0.120886997,5.50%,2.14%
2517,MCO,2015,-0.023747963916773696,0.24923536100000002,5.50%,2.14%
2518,MDLZ,2015,0.23173225201057868,-0.056278975999999994,5.50%,2.14%
2519,MET,2015,-0.02024084905412582,0.009695636,5.50%,2.14%
2520,MHK,2015,0.015632585652022524,0.16193683,5.50%,2.14%
2521,MKC,2015,0.18918740817346946,0.175847895,5.50%,2.14%
2522,MLM,2015,0.1602753873102496,0.0,5.50%,2.14%
2523,MMC,2015,0.012994157303663156,0.09992021300000001,5.50%,2.14%
2524,MMM,2015,-0.059483225214156166,0.165129851,5.50%,2.14%
2525,MNST,2015,0.1751175991734033,0.044298182,5.50%,2.14%
2526,MO,2015,0.19588867009593236,-0.040291735,5.50%,2.14%
2527,MOS,2015,-0.49566207668375584,0.0,5.50%,2.14%
2528,MPC,2015,-0.07810357427488024,0.029528111,5.50%,2.14%
2529,MRK,2015,-0.1300108195005567,-0.081773521,5.50%,2.14%
2530,MRO,2015,-0.6226821492750888,-0.07222508,5.50%,2.14%
2531,MS,2015,-0.22541195052651108,0.00729403,5.50%,2.14%
2532,MSI,2015,0.0948687865681177,-0.023633941000000002,5.50%,2.14%
2533,MTB,2015,-0.021913244488882433,0.02871124,5.50%,2.14%
2534,MTD,2015,0.043987480112620325,0.156396319,5.50%,2.14%
2535,MUR,2015,-0.5747969773824986,-0.075972862,5.50%,2.14%
2536,NAVI,2015,-0.5078974802774486,-0.030208841,5.50%,2.14%
2537,NEE,2015,0.06607293536225911,0.146616494,5.50%,2.14%
2538,NEM,2015,-0.17883313561132608,0.028168778999999998,5.50%,2.14%
2539,NFLX,2015,0.49078765703128635,0.028571335,5.50%,2.14%
2540,NI,2015,0.2897433338737989,0.17450355399999998,5.50%,2.14%
2541,NOC,2015,0.22414950659770216,-0.135082331,5.50%,2.14%
2542,NOV,2015,-0.38680074062355996,-0.107719977,5.50%,2.14%
2543,NRG,2015,-0.5504442991599007,-0.027588366,5.50%,2.14%
2544,NSC,2015,-0.28961471300276087,0.21512297800000002,5.50%,2.14%
2545,NTRS,2015,-0.044546794650751065,0.091338775,5.50%,2.14%
2546,NUE,2015,-0.07057032480561176,0.0,5.50%,2.14%
2547,NWL,2015,0.07780581380230989,0.09663870199999999,5.50%,2.14%
2548,O,2015,0.09303007137114805,0.024560887000000003,5.50%,2.14%
2549,OKE,2015,-0.427219221849503,-0.059693202,5.50%,2.14%
2550,OMC,2015,0.04389045151262372,0.021562803999999998,5.50%,2.14%
2551,ORLY,2015,0.41572373578090716,0.29119585,5.50%,2.14%
2552,OXY,2015,-0.13355319381915343,0.017909086,5.50%,2.14%
2553,PBI,2015,-0.1604964044632714,0.07384301,5.50%,2.14%
2554,PCAR,2015,-0.15539630125965342,0.25459389,5.50%,2.14%
2555,PCG,2015,-0.023331778973922912,-0.01478307,5.50%,2.14%
2556,PEG,2015,0.008238640571243794,0.119717394,5.50%,2.14%
2557,PEP,2015,0.0004720266147115737,0.039931582,5.50%,2.14%
2558,PFE,2015,-0.002321969278297864,0.0,5.50%,2.14%
2559,PFG,2015,-0.16698692564156525,0.106119929,5.50%,2.14%
2560,PGR,2015,0.24174478315459913,0.0,5.50%,2.14%
2561,PHM,2015,-0.18458771473491709,0.15855512800000002,5.50%,2.14%
2562,PLD,2015,-0.09189692782176218,0.07458678099999999,5.50%,2.14%
2563,PM,2015,0.17052670290588634,-0.091745058,5.50%,2.14%
2564,PNC,2015,0.04140400125419186,0.082626386,5.50%,2.14%
2565,PNR,2015,-0.2275648790309186,-0.011777053000000001,5.50%,2.14%
2566,PNW,2015,-0.003556567715458425,0.016256113,5.50%,2.14%
2567,PPG,2015,-0.13103166867366944,0.37702626100000003,5.50%,2.14%
2568,PPL,2015,0.13919954556131886,0.061255120999999996,5.50%,2.14%
2569,PRU,2015,-0.05623510003097565,0.057858134000000006,5.50%,2.14%
2570,PSA,2015,0.306604731313066,0.078298895,5.50%,2.14%
2571,PSX,2015,0.1606000823483944,0.133303951,5.50%,2.14%
2572,PXD,2015,-0.18713977466223297,-0.148105015,5.50%,2.14%
2573,R,2015,-0.32673354315581027,0.235109614,5.50%,2.14%
2574,RCL,2015,0.1364873654963732,0.080191357,5.50%,2.14%
2575,REGN,2015,0.003864026634214923,-0.011994656999999999,5.50%,2.14%
2576,RHI,2015,-0.24214010567602184,0.38062702299999995,5.50%,2.14%
2577,RIG,2015,-0.36266122039166904,-0.05633226400000001,5.50%,2.14%
2578,ROP,2015,0.06723446371936581,0.04155943,5.50%,2.14%
2579,RRC,2015,-0.3866084003932285,0.025814494,5.50%,2.14%
2580,RSG,2015,0.13647146709280644,-0.007661235,5.50%,2.14%
2581,SCHW,2015,-0.01941339224071348,0.024191447999999997,5.50%,2.14%
2582,SEE,2015,0.030654929006918463,0.17259022100000002,5.50%,2.14%
2583,SHW,2015,-0.05142423214286196,0.0,5.50%,2.14%
2584,SLB,2015,-0.1112154580276471,-0.089041568,5.50%,2.14%
2585,SLG,2015,-0.2458299914800831,0.010846632,5.50%,2.14%
2586,SO,2015,0.03165732375856933,0.0,5.50%,2.14%
2587,SPG,2015,-0.023459641008843568,0.102960451,5.50%,2.14%
2588,SPGI,2015,-0.046863102064989115,0.269000199,5.50%,2.14%
2589,SRCL,2015,-0.08104190954648871,0.00109634,5.50%,2.14%
2590,SRE,2015,-0.12063950365484921,0.0,5.50%,2.14%
2591,STT,2015,-0.21944577009958322,0.02723195,5.50%,2.14%
2592,SWN,2015,-0.6571198190365544,-0.032059926,5.50%,2.14%
2593,SYF,2015,-0.07744653637995191,0.141631848,5.50%,2.14%
2594,SYK,2015,0.10561994167877642,0.173695205,5.50%,2.14%
2595,T,2015,0.18331786261245808,0.0,5.50%,2.14%
2596,TAP,2015,0.23657248583432877,0.003942407,5.50%,2.14%
2597,TDC,2015,-0.45399463254304795,-0.027917327000000002,5.50%,2.14%
2598,TGNA,2015,-0.06137065812234632,0.21071360600000003,5.50%,2.14%
2599,TMO,2015,0.04864871742623378,0.28460321,5.50%,2.14%
2600,TRIP,2015,0.0026862120032102865,0.102076568,5.50%,2.14%
2601,TROW,2015,-0.060802976586055046,0.11362123699999999,5.50%,2.14%
2602,TRV,2015,0.06489124272284008,0.109344764,5.50%,2.14%
2603,TSCO,2015,-0.05476551614457603,0.17259478600000003,5.50%,2.14%
2604,TXN,2015,0.015454979364031063,0.32069555,5.50%,2.14%
2605,UAA,2015,0.181048766521269,0.14555666,5.50%,2.14%
2606,UAL,2015,-0.29566096762539096,0.018772868,5.50%,2.14%
2607,UDR,2015,0.12265690064615287,0.050510005,5.50%,2.14%
2608,UHS,2015,0.1258958769497236,-0.003633778,5.50%,2.14%
2609,UNH,2015,0.10853520512008807,0.19097850600000002,5.50%,2.14%
2610,UNM,2015,-0.06210780268420879,0.142969249,5.50%,2.14%
2611,UPS,2015,-0.020519949222886913,0.21893371,5.50%,2.14%
2612,URI,2015,-0.4106215723551624,0.193113962,5.50%,2.14%
2613,USB,2015,-0.02776568372753785,0.0,5.50%,2.14%
2614,VMC,2015,0.24024825735240873,0.291592585,5.50%,2.14%
2615,VNO,2015,-0.18357203774729902,0.0,5.50%,2.14%
2616,VRSK,2015,0.12059067444507954,0.097290976,5.50%,2.14%
2617,VRSN,2015,0.3885830059016475,0.064772932,5.50%,2.14%
2618,VRTX,2015,-0.1611585264060592,0.069158421,5.50%,2.14%
2619,VTR,2015,-0.3620710591154368,-0.022757016,5.50%,2.14%
2620,VZ,2015,0.16515810313484258,0.0,5.50%,2.14%
2621,WAT,2015,0.011003759134926128,0.036423766,5.50%,2.14%
2622,WEC,2015,0.04191866136414801,0.045818002000000004,5.50%,2.14%
2623,WFC,2015,-0.012128069412210785,0.0,5.50%,2.14%
2624,WHR,2015,-0.3063728467102944,0.042462107,5.50%,2.14%
2625,WM,2015,0.06678921723497244,0.09010656800000001,5.50%,2.14%
2626,WMB,2015,-0.5266128800781553,0.082802196,5.50%,2.14%
2627,WU,2015,0.07154511174352063,-0.059722471,5.50%,2.14%
2628,WY,2015,-0.24308805276381384,0.045277987,5.50%,2.14%
2629,WYNN,2015,-0.5345627074276633,-0.092989689,5.50%,2.14%
2630,XEL,2015,0.0672412876812849,0.100244899,5.50%,2.14%
2631,XOM,2015,-0.09738008945083565,0.0,5.50%,2.14%
2632,XRAY,2015,0.2063468413340379,0.25235615899999997,5.50%,2.14%
2633,XRX,2015,-0.26556248467351606,-0.10414247900000001,5.50%,2.14%
2634,XYL,2015,0.06140959200420659,0.068282236,5.50%,2.14%
2635,YUM,2015,-0.07119822562138467,0.088101267,5.50%,2.14%
2636,ZBH,2015,-0.10923446987343921,0.196439997,5.50%,2.14%
2637,ZION,2015,-0.053776211618402514,0.118300375,5.50%,2.14%
2638,ZTS,2015,0.013032232195569815,0.046870607,5.50%,2.14%
2639,AAP,2022,0.557465107209141,0.224308617,5.60%,2.66%
2640,ADP,2022,0.17290436064925263,0.23340110100000003,5.60%,2.66%
2641,ADSK,2022,-0.2209629244166199,0.190897233,5.60%,2.66%
2642,AVY,2022,0.3592867075631314,0.0,5.60%,2.66%
2643,BBBY,2022,-0.0732394349170663,-0.021372586000000002,5.60%,2.66%
2644,BBY,2022,-0.025154004106776373,0.177216885,5.60%,2.66%
2645,CAG,2022,-0.020894919466224904,-0.067923127,5.60%,2.66%
2646,CRM,2022,-0.014428265392992246,0.105189096,5.60%,2.66%
2647,CTAS,2022,-0.012589154234449507,0.251553405,5.60%,2.66%
2648,DG,2022,0.03625194440980328,0.189588693,5.60%,2.66%
2649,DLTR,2022,0.4318250229216283,-0.00815727,5.60%,2.66%
2650,DRI,2022,-0.17471693799522592,0.07335283,5.60%,2.66%
2651,EA,2022,-0.15111124004508258,0.16601944300000002,5.60%,2.66%
2652,FDX,2022,-0.22909725605331155,0.102482461,5.60%,2.66%
2653,FL,2022,-0.37540593586863413,0.16659896800000001,5.60%,2.66%
2654,GIS,2022,0.2079161332258297,0.663389384,5.60%,2.66%
2655,GPS,2022,-0.41804940383611944,0.040636429,5.60%,2.66%
2656,HBI,2022,0.09023946661067406,0.018689351,5.60%,2.66%
2657,HD,2022,0.2560614393190126,0.215846764,5.60%,2.66%
2658,JNJ,2022,0.0864277206880315,0.275703579,5.60%,2.66%
2659,K,2022,0.11161697130458981,0.073470169,5.60%,2.66%
2660,KLAC,2022,0.1207756242548792,0.06703187099999999,5.60%,2.66%
2661,KMX,2022,-0.25252155333414605,0.33727048600000004,5.60%,2.66%
2662,KR,2022,0.4507280565729208,0.24616379300000002,5.60%,2.66%
2663,KSS,2022,-0.006497511831121905,0.298464986,5.60%,2.66%
2664,LOW,2022,0.3843295113609886,0.257369636,5.60%,2.66%
2665,MCHP,2022,-0.08583827903477925,0.119921692,5.60%,2.66%
2666,MCK,2022,0.6494065584007169,0.058763439,5.60%,2.66%
2667,MDT,2022,-0.17940795607566806,0.179085162,5.60%,2.66%
2668,MSFT,2022,-0.016250390527731584,0.191089798,5.60%,2.66%
2669,NKE,2022,-0.3330228607552208,0.217489672,5.60%,2.66%
2670,NTAP,2022,-0.03990803154945555,0.04585517099999999,5.60%,2.66%
2671,NVDA,2022,0.7527274372460373,0.082038826,5.60%,2.66%
2672,PAYX,2022,0.08670265203596328,0.20500210300000002,5.60%,2.66%
2673,PDCO,2022,-0.03879369983104064,-0.07055967099999999,5.60%,2.66%
2674,PG,2022,0.028735202262250015,0.070702552,5.60%,2.66%
2675,PKI,2022,0.15523409237106445,0.20617445199999998,5.60%,2.66%
2676,PVH,2022,-0.12380272882583221,-0.068567309,5.60%,2.66%
2677,QRVO,2022,-0.3521187714946229,0.11975407099999999,5.60%,2.66%
2678,RL,2022,-0.13161884820110348,0.060548212000000004,5.60%,2.66%
2679,ROST,2022,-0.2345945519294137,0.072561101,5.60%,2.66%
2680,SIG,2022,0.37761627569001455,0.246684438,5.60%,2.66%
2681,SJM,2022,-0.032900445634109654,-0.091958952,5.60%,2.66%
2682,SNA,2022,0.1509858469496419,0.31653967899999996,5.60%,2.66%
2683,STX,2022,-0.0719576685665535,-0.053554120999999996,5.60%,2.66%
2684,STZ,2022,0.009620515142205743,0.107919165,5.60%,2.66%
2685,SWK,2022,0.01775423996995462,0.188527,5.60%,2.66%
2686,TGT,2022,0.08908783275490939,0.214391155,5.60%,2.66%
2687,TJX,2022,-0.0025564494504418667,0.280789891,5.60%,2.66%
2688,TXT,2022,0.5029292980035192,0.163679839,5.60%,2.66%
2689,ULTA,2022,0.10989267114177004,0.07389835,5.60%,2.66%
2690,URBN,2022,-0.15872077399155937,-0.046745709,5.60%,2.66%
2691,VFC,2022,-0.40177357168822336,0.140798904,5.60%,2.66%
2692,WMT,2022,0.06314104434318524,0.331862486,5.60%,2.66%
